invoice#,title,rate,date,description,hours,discount,subtotal,rate_wn,rate_ptm,rate_wd,rate_ftm,rate_nm,down,jingletown,up,atrium,broadway,omi,east_oak,west_oak,fdd,rcd,hdd,fd,pd,mrd
215003,RAD Summit 2015,Part-time Member Weekend Rate -- Multi Day Discount,2014-02-21,Standard Janitorial Fee,Flat Fee,,250,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215003,RAD Summit 2015,Part-time Member Weekend Rate -- Multi Day Discount,2014-02-21,Set Up & Break Down,1.75,,175,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215003,RAD Summit 2015,Part-time Member Weekend Rate -- Multi Day Discount,2014-02-21,Gallery,4.5,0.25,382.5,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
215003,RAD Summit 2015,Part-time Member Weekend Rate -- Multi Day Discount,2014-02-21,Downtown,4.5,0.25,202.5,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
215003,RAD Summit 2015,Part-time Member Weekend Rate -- Multi Day Discount,2014-02-21,Broadway,13.75,0.25,3506.25,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
215003,RAD Summit 2015,Part-time Member Weekend Rate -- Multi Day Discount,2014-02-21,Site Manager/Staffing,6,,210,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215003,RAD Summit 2015,Part-time Member Weekend Rate -- Multi Day Discount,2014-02-21,Uptown,4.5,0.25,292.5,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
215003,RAD Summit 2015,Part-time Member Weekend Rate -- Multi Day Discount,2014-02-21,On-call staff person,7.75,,77.5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215003,RAD Summit 2015,Part-time Member Weekend Rate -- Multi Day Discount,2014-02-21,Waste Removal Fee,Flat Fee,,100,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215003,RAD Summit 2015,Part-time Member Weekend Rate -- Multi Day Discount,2014-02-20,Site Manager/Staffing,6,,210,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215003,RAD Summit 2015,Part-time Member Weekend Rate -- Multi Day Discount,2014-02-20,Broadway,4.5,0.25,1147.5,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
215003,RAD Summit 2015,Part-time Member Weekend Rate -- Multi Day Discount,2014-02-20,A/V Sound Tech (Evening performance),1.5,,60,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215003,RAD Summit 2015,Part-time Member Weekend Rate -- Multi Day Discount,2014-02-20,Set Up & Break Down,1.5,,150,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215003,RAD Summit 2015,Part-time Member Weekend Rate -- Multi Day Discount,2014-02-20,Standard Janitorial Fee,Flat Fee,,250,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215003,RAD Summit 2015,Part-time Member Weekend Rate -- Multi Day Discount,2014-02-22,Atrium,3,0.25,540,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
215003,RAD Summit 2015,Part-time Member Weekend Rate -- Multi Day Discount,2014-02-22,Site Manager/Staffing,5,,175,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215003,RAD Summit 2015,Part-time Member Weekend Rate -- Multi Day Discount,2014-02-22,Set Up & Break Down,2,,200,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215003,RAD Summit 2015,Part-time Member Weekend Rate -- Multi Day Discount,2014-02-22,Janitorial Fee (bathrooms only),Flat Fee,,75,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215003,RAD Summit 2015,Part-time Member Weekend Rate -- Multi Day Discount,2014-02-22,Gallery,3,0.25,255,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
715003-2,National Poetry Slam Semi-Finals,Part Time Member Weekend Rate - Partnership Discount,2015-08-14,IHO Staffing,6.5,,325,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
715003-2,National Poetry Slam Semi-Finals,Part Time Member Weekend Rate - Partnership Discount,2015-08-14,Set Up & Reset,2.5,1,187.5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
715003-2,National Poetry Slam Semi-Finals,Part Time Member Weekend Rate - Partnership Discount,2015-08-14,On Broadway,4,1,1020,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
715003-2,National Poetry Slam Semi-Finals,Part Time Member Weekend Rate - Partnership Discount,2015-08-14,Standard Janitorial/Waste Removal Fee,Flat Fee,,250,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
715003-2,National Poetry Slam Semi-Finals,Part Time Member Weekend Rate - Partnership Discount,2015-08-14,Speciality A/V Sound Technician,6,,240,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
415018-2,Worksafe's 32nd Anniversary,Non Member Weekday Rate,2015-05-21,IHO Staffing,4.5,,180,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415018-2,Worksafe's 32nd Anniversary,Non Member Weekday Rate,2015-05-21,Standard Janitorial Fee,Flat Fee,,300,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415018-2,Worksafe's 32nd Anniversary,Non Member Weekday Rate,2015-05-21,Set Up & Reset,2,,100,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415018-2,Worksafe's 32nd Anniversary,Non Member Weekday Rate,2015-05-21,On Broadway,2.5,,737.5,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
415018-2,Worksafe's 32nd Anniversary,Non Member Weekday Rate,2015-05-21,A/V Technician,4,,160,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315013,Teach for America Leadership Development Workshop,Part Time Member Weekday Rate,2015-04-14,Downtown,3,,135,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2153, Intelligent Business Systems: Business Innovation Series III,,2014-11-19,On Broadway,2,,280,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2153, Intelligent Business Systems: Business Innovation Series III,,2014-11-19,Set up / Break Down,1,,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2100,"Brown Sugar Kitchen cookbook release party, PRIVATE EVENT",Part Time Member Weekday Rate,2014-09-08,A/V Sound Technician,5,,200,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315012,All Things Black & Beautiful,Part Time Member Weekend Rate,2015-05-16,IHO Staffing,5.5,,220,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315012,All Things Black & Beautiful,Part Time Member Weekend Rate,2015-05-16,On Broadway,3,,765,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
415013,Oakland Indie Awards Judging,Part Time Member Weekday Rate,2015-04-15,Downtown,4,,180,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2065,Know your Palate: Whiskey and Cheese Pairing,Full Time Member Weekday Rate,2014-05-28,Omi Gallery,2,,120,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2065,Know your Palate: Whiskey and Cheese Pairing,Full Time Member Weekday Rate,2014-05-28,Set Up & Break Down,1.5,,37.5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2196-2,Tuux.it Launch,Non Member Weekend Rate --Partner Discount,2015-02-06,Atrium,1.5,1,337.5,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2196-2,Tuux.it Launch,Non Member Weekend Rate --Partner Discount,2015-02-06,Janitorial Fee,Flat Fee,,70,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2196-2,Tuux.it Launch,Non Member Weekend Rate --Partner Discount,2015-02-06,Set Up & Break Down,2,,100,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2196-2,Tuux.it Launch,Non Member Weekend Rate --Partner Discount,2015-02-06,Staffing,3.5,,140,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2196-2,Tuux.it Launch,Non Member Weekend Rate --Partner Discount,2015-02-06,Waste Removal Fee ,Flat Fee,,85,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2118,Hidden Genius Summer Celebration,Part-time Member Rate,2014-09-23,Standard Janitorial Fee,Flat Fee,,250,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2118,Hidden Genius Summer Celebration,Part-time Member Rate,2014-09-23,On Broadway,3,,675,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2118,Hidden Genius Summer Celebration,Part-time Member Rate,2014-09-23,Set Up & Break Down,2,,100,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2160,Conversations,Full Time Member Weekday Rate,2014-10-08,Standard Janitorial Fee,Flat Fee,,250,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2160,Conversations,Full Time Member Weekday Rate,2014-10-08,On Broadway,2,,360,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2160,Conversations,Full Time Member Weekday Rate,2014-10-08,Set Up & Break Down,2,,100,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115005,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,OMI Gallery,4,0.1,340,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
115005,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,On Broadway,2.5,0.1,562.5,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
115005,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,Large Party Janitorial Fee,Flat Fee,,500,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
115005,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,Jingletown Lounge,2.5,0.1,287.5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
115005,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,Downtown,7,0.1,315,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
115005,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,Atrium,2.5,0.1,375,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
115005,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,Set Up & Break Down,4,,300,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
115005,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,A/V Technician,4.5,,180,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
115005,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,Site Manager/Staffing,6.5,,227.5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
